schema_name,table_name,column_name,column_data_type,full_data_type,CEDS_GlobalId,CEDS_Element
RDS,FactK12StaffCounts,StaffFullTimeEquivalency,decimal,"decimal(18,3)",000118,Staff Full Time Equivalency
RDS,FactK12StudentAssessments,FactK12StudentAssessmentId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,SchoolYearId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,CountDateId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,FactTypeId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,SeaId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,IeuId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,LeaId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,K12SchoolId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,K12StudentId,bigint,bigint,NULL,NULL
RDS,FactK12StudentAssessments,AssessmentId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,AssessmentSubtestId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,AssessmentAdministrationId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,AssessmentRegistrationId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,AssessmentParticipationSessionId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,AssessmentPerformanceLevelId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,CompetencyDefinitionId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,CteStatusId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,GradeLevelWhenAssessedId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,IdeaStatusId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,K12DemographicId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,NOrDStatusId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,TitleIIIStatusId,int,int,NULL,NULL
RDS,FactK12StudentAssessments,AssessmentCount,int,int,NULL,NULL
RDS,FactK12StudentAssessments,AssessmentResultScoreValueRawScore,nvarchar,nvarchar(70),000245,Assessment Result Score Value
RDS,FactK12StudentAssessments,AssessmentResultScoreValueScaleScore,nvarchar,nvarchar(70),000245,Assessment Result Score Value
RDS,FactK12StudentAssessments,AssessmentResultScoreValuePercentile,nvarchar,nvarchar(70),000245,Assessment Result Score Value
RDS,FactK12StudentAssessments,AssessmentResultScoreValueTScore,nvarchar,nvarchar(70),000245,Assessment Result Score Value
RDS,FactK12StudentAssessments,AssessmentResultScoreValueZScore,nvarchar,nvarchar(70),000245,Assessment Result Score Value
RDS,FactK12StudentAssessments,AssessmentResultScoreValueACTScore,nvarchar,nvarchar(70),000245,Assessment Result Score Value
RDS,FactK12StudentAssessments,AssessmentResultScoreValueSATScore,nvarchar,nvarchar(70),000245,Assessment Result Score Value
RDS,FactK12StudentAssessmentsResultAggregates,FactK12StudentAssessmentsResultAggregateId,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,SchoolYearId,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,SeaId,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,IeuId,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,LeaId,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,K12SchoolId,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,AcademicTermDesignatorId,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,AssessmentAdministrationId,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,AssessmentId,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,AssessmentSubtestId,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,CompetencyDefinitionId,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,GradeLevelWhenAssessedId,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,IdeaStatusId,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,K12DemographicId,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,RaceId,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,TotalPerformanceLevel1,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,TotalPerformanceLevel2,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,TotalPerformanceLevel3,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,TotalPerformanceLevel4,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,TotalPerformanceLevel5,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,TotalPerformanceLevel6,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,TotalMetStandard,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,TotalDidNotMeetStandard,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,PercentagePerformanceLevel1,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,PercentagePerformanceLevel2,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,PercentagePerformanceLevel3,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,PercentagePerformanceLevel4,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,PercentagePerformanceLevel5,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,PercentagePerformanceLevel6,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,PercentageMetStandard,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,PercentageDidNotMeetStandard,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,AverageScaleScorePerformanceLevel1,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,AverageScaleScorePerformanceLevel2,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,AverageScaleScorePerformanceLevel3,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,AverageScaleScorePerformanceLevel4,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,AverageScaleScorePerformanceLevel5,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,AverageScaleScorePerformanceLevel6,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,AverageScaleScoreMetStandard,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,AverageScaleScoreDidNotMeetStandard,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,AverageScaleScore,decimal,"decimal(6,2)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,StandarDeviationScaleScorePerformanceLevel1,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,StandarDeviationScaleScorePerformanceLevel2,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,StandarDeviationScaleScorePerformanceLevel3,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,StandarDeviationScaleScorePerformanceLevel4,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,StandarDeviationScaleScorePerformanceLevel5,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,StandarDeviationScaleScorePerformanceLevel6,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,StandarDeviationScaleScoreMetDeviation,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,StandarDeviationScaleScoreDidNotMeetDeviation,decimal,"decimal(4,1)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,StandarDeviationScaleScore,decimal,"decimal(5,2)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,TotalAssessmentCount,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,TotalValidAssessmentCount,int,int,NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,AssessmentSubtestMinimumValueScaleScore,decimal,"decimal(20,2)",000395,Assessment Subtest Minimum Value
RDS,FactK12StudentAssessmentsResultAggregates,AssessmentSubtestMaximumValueScaleScore,decimal,"decimal(20,2)",000396,Assessment Subtest Maximum Value
RDS,FactK12StudentAssessmentsResultAggregates,ScaleScore25thPercentile,decimal,"decimal(20,2)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,ScaleScore50thPercentile,decimal,"decimal(20,2)",NULL,NULL
RDS,FactK12StudentAssessmentsResultAggregates,ScaleScore75thPercentile,decimal,"decimal(20,2)",NULL,NULL
RDS,FactK12StudentAttendanceRates,FactK12StudentAttendanceRateId,int,int,NULL,NULL
RDS,FactK12StudentAttendanceRates,SchoolYearId,int,int,000243,School Year
RDS,FactK12StudentAttendanceRates,FactTypeId,int,int,NULL,NULL
RDS,FactK12StudentAttendanceRates,SeaId,int,int,NULL,NULL
RDS,FactK12StudentAttendanceRates,LeaId,int,int,NULL,NULL
RDS,FactK12StudentAttendanceRates,K12SchoolId,int,int,NULL,NULL
RDS,FactK12StudentAttendanceRates,K12StudentId,bigint,bigint,NULL,NULL
RDS,FactK12StudentAttendanceRates,AttendanceId,int,int,NULL,NULL
RDS,FactK12StudentAttendanceRates,K12DemographicId,int,int,NULL,NULL
RDS,FactK12StudentAttendanceRates,StudentAttendanceRate,decimal,"decimal(18,3)",000271,Student Attendance Rate
RDS,FactK12StudentCounts,FactK12StudentCountId,int,int,NULL,NULL
RDS,FactK12StudentCounts,SchoolYearId,int,int,000243,School Year
RDS,FactK12StudentCounts,FactTypeId,int,int,NULL,NULL
RDS,FactK12StudentCounts,SeaId,int,int,NULL,NULL
RDS,FactK12StudentCounts,IeuId,int,int,NULL,NULL
RDS,FactK12StudentCounts,LeaId,int,int,NULL,NULL
RDS,FactK12StudentCounts,K12SchoolId,int,int,NULL,NULL
RDS,FactK12StudentCounts,K12StudentId,bigint,bigint,NULL,NULL
RDS,FactK12StudentCounts,AgeId,int,int,NULL,NULL
RDS,FactK12StudentCounts,AttendanceId,int,int,NULL,NULL
RDS,FactK12StudentCounts,CohortStatusId,int,int,NULL,NULL
RDS,FactK12StudentCounts,CteStatusId,int,int,NULL,NULL
RDS,FactK12StudentCounts,DisabilityStatusId,int,int,NULL,NULL
RDS,FactK12StudentCounts,EnglishLearnerStatusId,int,int,NULL,NULL
RDS,FactK12StudentCounts,GradeLevelId,int,int,NULL,NULL
RDS,FactK12StudentCounts,HomelessnessStatusId,int,int,NULL,NULL
RDS,FactK12StudentCounts,EconomicallyDisadvantagedStatusId,int,int,NULL,NULL
RDS,FactK12StudentCounts,FosterCareStatusId,int,int,NULL,NULL
RDS,FactK12StudentCounts,IdeaStatusId,int,int,NULL,NULL
RDS,FactK12StudentCounts,ImmigrantStatusId,int,int,NULL,NULL
RDS,FactK12StudentCounts,K12DemographicId,int,int,NULL,NULL
RDS,FactK12StudentCounts,K12EnrollmentStatusId,int,int,NULL,NULL
RDS,FactK12StudentCounts,K12AcademicAwardStatusId,int,int,NULL,NULL
RDS,FactK12StudentCounts,LanguageId,int,int,NULL,NULL
RDS,FactK12StudentCounts,MigrantStatusId,int,int,NULL,NULL
RDS,FactK12StudentCounts,NOrDStatusId,int,int,NULL,NULL
RDS,FactK12StudentCounts,PrimaryDisabilityTypeId,int,int,NULL,NULL
RDS,FactK12StudentCounts,RaceId,int,int,NULL,NULL
RDS,FactK12StudentCounts,SpecialEducationServicesExitDateId,int,int,000263,Special Education Services Exit Date
RDS,FactK12StudentCounts,MigrantStudentQualifyingArrivalDateId,int,int,NULL,NULL
RDS,FactK12StudentCounts,LastQualifyingMoveDateId,int,int,NULL,NULL
RDS,FactK12StudentCounts,TitleIStatusId,int,int,NULL,NULL
RDS,FactK12StudentCounts,TitleIIIStatusId,int,int,NULL,NULL
RDS,FactK12StudentCounts,StatusStartDateEnglishLearnerId,int,int,NULL,NULL
RDS,FactK12StudentCounts,StatusEndDateEnglishLearnerId,int,int,NULL,NULL
RDS,FactK12StudentCounts,StudentCount,int,int,NULL,NULL
RDS,FactK12StudentCourseSections,FactK12StudentCourseSectionId,bigint,bigint,NULL,NULL
RDS,FactK12StudentCourseSections,SchoolYearId,int,int,NULL,NULL
RDS,FactK12StudentCourseSections,DataCollectionId,int,int,NULL,NULL
RDS,FactK12StudentCourseSections,SeaId,int,int,NULL,NULL
RDS,FactK12StudentCourseSections,IeuId,int,int,NULL,NULL
RDS,FactK12StudentCourseSections,LeaAccountabilityId,int,int,NULL,NULL
RDS,FactK12StudentCourseSections,LeaAttendanceId,int,int,NULL,NULL
RDS,FactK12StudentCourseSections,LeaFundingId,int,int,NULL,NULL
RDS,FactK12StudentCourseSections,LeaGraduationId,int,int,NULL,NULL
RDS,FactK12StudentCourseSections,LeaIndividualizedEducationProgramId,int,int,NULL,NULL
RDS,FactK12StudentCourseSections,K12SchoolId,int,int,NULL,NULL
RDS,FactK12StudentCourseSections,K12StudentId,bigint,bigint,NULL,NULL
RDS,FactK12StudentCourseSections,K12DemographicId,int,int,NULL,NULL
RDS,FactK12StudentCourseSections,K12CourseId,int,int,NULL,NULL
RDS,FactK12StudentCourseSections,K12CourseStatusId,int,int,NULL,NULL
RDS,FactK12StudentCourseSections,ScedCodeId,int,int,NULL,NULL
RDS,FactK12StudentCourseSections,CipCodeId,int,int,NULL,NULL
RDS,FactK12StudentCourseSections,LanguageId,int,int,NULL,NULL
RDS,FactK12StudentCourseSections,EntryGradeLevelId,int,int,NULL,NULL
RDS,FactK12StudentCourseSections,StudentCourseSectionCount,int,int,NULL,NULL
RDS,FactK12StudentDailyAttendances,FactK12StudentDailyAttendanceId,bigint,bigint,NULL,NULL
RDS,FactK12StudentDailyAttendances,SchoolYearId,int,int,NULL,NULL
RDS,FactK12StudentDailyAttendances,AttendanceEventDateId,int,int,NULL,NULL
RDS,FactK12StudentDailyAttendances,DataCollectionId,int,int,NULL,NULL
RDS,FactK12StudentDailyAttendances,SeaId,int,int,NULL,NULL
RDS,FactK12StudentDailyAttendances,IeuId,int,int,NULL,NULL
RDS,FactK12StudentDailyAttendances,LeaId,int,int,NULL,NULL
RDS,FactK12StudentDailyAttendances,K12SchoolId,int,int,NULL,NULL
RDS,FactK12StudentDailyAttendances,PersonId,bigint,bigint,NULL,NULL
RDS,FactK12StudentDailyAttendances,AttendanceId,int,int,NULL,NULL
RDS,FactK12StudentDailyAttendances,AttendanceEventDurationDay,decimal,"decimal(9,2)",TBD V12,Attendance Event Duration Day
RDS,FactK12StudentDailyAttendances,AttendanceEventDurationMinutes,decimal,"decimal(9,2)",TBD V12,Attendance Event Duration Minutes
RDS,FactK12StudentDailyAttendances,AttendanceEventDurationHours,decimal,"decimal(9,2)",TBD V12,Attendance Event Duration Hours
RDS,FactK12StudentDisciplines,FactK12StudentDisciplineId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,SchoolYearId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,FactTypeId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,DataCollectionId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,SeaId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,IeuId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,LeaId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,K12SchoolId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,K12StudentId,bigint,bigint,NULL,NULL
RDS,FactK12StudentDisciplines,AgeId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,CteStatusId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,DisabilityStatusId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,DisciplinaryActionStartDateId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,DisciplinaryActionEndDateId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,DisciplineStatusId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,EconomicallyDisadvantagedStatusId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,EnglishLearnerStatusId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,FirearmId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,FirearmDisciplineStatusId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,FosterCareStatusId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,GradeLevelId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,HomelessnessStatusId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,IdeaStatusId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,ImmigrantStatusId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,IncidentIdentifier,nvarchar,nvarchar(80),000501,Incident Identifier
RDS,FactK12StudentDisciplines,IncidentStatusId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,IncidentDateId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,K12DemographicId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,MigrantStatusId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,MilitaryStatusId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,NOrDStatusId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,RaceId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,PrimaryDisabilityTypeId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,SecondaryDisabilityTypeId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,TitleIStatusId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,TitleIIIStatusId,int,int,NULL,NULL
RDS,FactK12StudentDisciplines,DurationOfDisciplinaryAction,decimal,"decimal(18,2)",000511,Duration of Disciplinary Action
RDS,FactK12StudentDisciplines,DisciplineCount,int,int,NULL,NULL
RDS,FactK12StudentEconomicDisadvantages,FactK12StudentEconomicDisadvantageId,int,int,NULL,NULL
RDS,FactK12StudentEconomicDisadvantages,SchoolYearId,int,int,000243,School Year
RDS,FactK12StudentEconomicDisadvantages,CountDateId,int,int,001760,Count Date
RDS,FactK12StudentEconomicDisadvantages,DataCollectionId,int,int,NULL,NULL
RDS,FactK12StudentEconomicDisadvantages,NcesSideVintageBeginYearDateId,int,int,NULL,NULL
RDS,FactK12StudentEconomicDisadvantages,NcesSideVintageEndYearDateId,int,int,NULL,NULL
RDS,FactK12StudentEconomicDisadvantages,SeaId,int,int,NULL,NULL
RDS,FactK12StudentEconomicDisadvantages,IeuId,int,int,NULL,NULL
RDS,FactK12StudentEconomicDisadvantages,LeaId,int,int,NULL,NULL
RDS,FactK12StudentEconomicDisadvantages,K12SchoolId,int,int,NULL,NULL
RDS,FactK12StudentEconomicDisadvantages,K12StudentId,bigint,bigint,NULL,NULL
RDS,FactK12StudentEconomicDisadvantages,K12DemographicId,int,int,NULL,NULL
RDS,FactK12StudentEconomicDisadvantages,EconomicallyDisadvantagedStatusId,int,int,NULL,NULL
RDS,FactK12StudentEconomicDisadvantages,PersonAddressId,int,int,NULL,NULL
RDS,FactK12StudentEconomicDisadvantages,NcesSideEstimate,int,int,001948,NCES SIDE Estimate
RDS,FactK12StudentEconomicDisadvantages,NcesSideStandardError,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,FactK12StudentEnrollmentId,bigint,bigint,NULL,NULL
RDS,FactK12StudentEnrollments,SchoolYearId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,CountDateId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,DataCollectionId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,SeaId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,IeuId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,K12StudentId,bigint,bigint,NULL,NULL
RDS,FactK12StudentEnrollments,LeaAccountabilityId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,LeaAttendanceId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,LeaFundingId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,LeaGraduationID,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,LeaIndividualizedEducationProgramId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,K12SchoolId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,EducationOrganizationNetworkId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,CohortGraduationYearId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,CohortYearId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,CteStatusId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,EntryGradeLevelId,int,int,000100,Entry Grade Level
RDS,FactK12StudentEnrollments,ExitGradeLevelId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,EnrollmentEntryDateId,int,int,000097,Enrollment Entry Date
RDS,FactK12StudentEnrollments,EnrollmentExitDateId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,EnglishLearnerStatusId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,K12EnrollmentStatusId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,K12DemographicId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,IdeaStatusId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,HomelessnessStatusId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,EconomicallyDisadvantagedStatusId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,FosterCareStatusId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,ImmigrantStatusId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,LanguageHomeId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,LanguageNativeId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,MigrantStatusId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,MilitaryStatusId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,NOrDStatusId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,PrimaryDisabilityTypeId,int,int,NULL,NULL
RDS,FactK12StudentEnrollments,SecondaryDisabilityTypeId,int,int,NULL,NULL
